price,,,,,,,,,,,,,,,,,,,,,,,,zips_by_price
869000,,,,,,,,,,,,,,,,,,,,,,,,40
355000,,,,,,,,,,,,,,,,,,,,,,,,35
575000,,,,,,,,,,,,,,,,,,,,,,,,47
346000,,,,,,,,,,,,,,,,,,,,,,,,24
530000,,,,,,,,,,,,,,,,,,,,,,,,14
449500,,,,,,,,,,,,,,,,,,,,,,,,18
435000,,,,,,,,,,,,,,,,,,,,,,,,47
635000,,,,,,,,,,,,,,,,,,,,,,,,32
332500,,,,,,,,,,,,,,,,,,,,,,,,21
550000,,,,,,,,,,,,,,,,,,,,,,,,53
720000,,,,,,,,,,,,,,,,,,,,,,,,57
1085000,,,,,,,,,,,,,,,,,,,,,,,,55
418000,,,,,,,,,,,,,,,,,,,,,,,,52
495000,,,,,,,,,,,,,,,,,,,,,,,,48
1140000,,,,,,,,,,,,,,,,,,,,,,,,40
734990,,,,,,,,,,,,,,,,,,,,,,,,56
980000,,,,,,,,,,,,,,,,,,,,,,,,43
737000,,,,,,,,,,,,,,,,,,,,,,,,53
364950,,,,,,,,,,,,,,,,,,,,,,,,12
890000,,,,,,,,,,,,,,,,,,,,,,,,50
466000,,,,,,,,,,,,,,,,,,,,,,,,15
225000,,,,,,,,,,,,,,,,,,,,,,,,13
420000,,,,,,,,,,,,,,,,,,,,,,,,23
215000,,,,,,,,,,,,,,,,,,,,,,,,22
270000,,,,,,,,,,,,,,,,,,,,,,,,10
778000,,,,,,,,,,,,,,,,,,,,,,,,60
650000,,,,,,,,,,,,,,,,,,,,,,,,68
325000,,,,,,,,,,,,,,,,,,,,,,,,14
550000,,,,,,,,,,,,,,,,,,,,,,,,62
291000,,,,,,,,,,,,,,,,,,,,,,,,14
437000,,,,,,,,,,,,,,,,,,,,,,,,53
255500,,,,,,,,,,,,,,,,,,,,,,,,14
875000,,,,,,,,,,,,,,,,,,,,,,,,56
450000,,,,,,,,,,,,,,,,,,,,,,,,53
725000,,,,,,,,,,,,,,,,,,,,,,,,68
386500,,,,,,,,,,,,,,,,,,,,,,,,51
985000,,,,,,,,,,,,,,,,,,,,,,,,55
419700,,,,,,,,,,,,,,,,,,,,,,,,48
165000,,,,,,,,,,,,,,,,,,,,,,,,5
408000,,,,,,,,,,,,,,,,,,,,,,,,22
340000,,,,,,,,,,,,,,,,,,,,,,,,18
962800,,,,,,,,,,,,,,,,,,,,,,,,57
557000,,,,,,,,,,,,,,,,,,,,,,,,42
775000,,,,,,,,,,,,,,,,,,,,,,,,56
520000,,,,,,,,,,,,,,,,,,,,,,,,35
385000,,,,,,,,,,,,,,,,,,,,,,,,9
1200000,,,,,,,,,,,,,,,,,,,,,,,,67
190000,,,,,,,,,,,,,,,,,,,,,,,,15
1950000,,,,,,,,,,,,,,,,,,,,,,,,24
555000,,,,,,,,,,,,,,,,,,,,,,,,21
250000,,,,,,,,,,,,,,,,,,,,,,,,4
1824100,,,,,,,,,,,,,,,,,,,,,,,,69
530000,,,,,,,,,,,,,,,,,,,,,,,,61
250000,,,,,,,,,,,,,,,,,,,,,,,,38
518000,,,,,,,,,,,,,,,,,,,,,,,,50
450000,,,,,,,,,,,,,,,,,,,,,,,,51
562500,,,,,,,,,,,,,,,,,,,,,,,,25
2160000,,,,,,,,,,,,,,,,,,,,,,,,58
282000,,,,,,,,,,,,,,,,,,,,,,,,21
302282,,,,,,,,,,,,,,,,,,,,,,,,50
267000,,,,,,,,,,,,,,,,,,,,,,,,11
275000,,,,,,,,,,,,,,,,,,,,,,,,13
248000,,,,,,,,,,,,,,,,,,,,,,,,9
750000,,,,,,,,,,,,,,,,,,,,,,,,57
445000,,,,,,,,,,,,,,,,,,,,,,,,39
550000,,,,,,,,,,,,,,,,,,,,,,,,14
545000,,,,,,,,,,,,,,,,,,,,,,,,57
549000,,,,,,,,,,,,,,,,,,,,,,,,46
185900,,,,,,,,,,,,,,,,,,,,,,,,5
730000,,,,,,,,,,,,,,,,,,,,,,,,69
225000,,,,,,,,,,,,,,,,,,,,,,,,8
657500,,,,,,,,,,,,,,,,,,,,,,,,61
265000,,,,,,,,,,,,,,,,,,,,,,,,11
630000,,,,,,,,,,,,,,,,,,,,,,,,37
490000,,,,,,,,,,,,,,,,,,,,,,,,41
384900,,,,,,,,,,,,,,,,,,,,,,,,7
799990,,,,,,,,,,,,,,,,,,,,,,,,56
252500,,,,,,,,,,,,,,,,,,,,,,,,7
380000,,,,,,,,,,,,,,,,,,,,,,,,23
245000,,,,,,,,,,,,,,,,,,,,,,,,24
378000,,,,,,,,,,,,,,,,,,,,,,,,29
389000,,,,,,,,,,,,,,,,,,,,,,,,43
343000,,,,,,,,,,,,,,,,,,,,,,,,1
742000,,,,,,,,,,,,,,,,,,,,,,,,50
400000,,,,,,,,,,,,,,,,,,,,,,,,25
625000,,,,,,,,,,,,,,,,,,,,,,,,27
630000,,,,,,,,,,,,,,,,,,,,,,,,25
299500,,,,,,,,,,,,,,,,,,,,,,,,14
229800,,,,,,,,,,,,,,,,,,,,,,,,19
395000,,,,,,,,,,,,,,,,,,,,,,,,8
225000,,,,,,,,,,,,,,,,,,,,,,,,2
310000,,,,,,,,,,,,,,,,,,,,,,,,18
330000,,,,,,,,,,,,,,,,,,,,,,,,2
280000,,,,,,,,,,,,,,,,,,,,,,,,38
415000,,,,,,,,,,,,,,,,,,,,,,,,38
752888,,,,,,,,,,,,,,,,,,,,,,,,45
300000,,,,,,,,,,,,,,,,,,,,,,,,2
200000,,,,,,,,,,,,,,,,,,,,,,,,11
406500,,,,,,,,,,,,,,,,,,,,,,,,30
468000,,,,,,,,,,,,,,,,,,,,,,,,40
1050000,,,,,,,,,,,,,,,,,,,,,,,,60
960000,,,,,,,,,,,,,,,,,,,,,,,,57
865000,,,,,,,,,,,,,,,,,,,,,,,,64
395000,,,,,,,,,,,,,,,,,,,,,,,,34
470000,,,,,,,,,,,,,,,,,,,,,,,,24
517000,,,,,,,,,,,,,,,,,,,,,,,,32
1000000,,,,,,,,,,,,,,,,,,,,,,,,70
110000,,,,,,,,,,,,,,,,,,,,,,,,5
405000,,,,,,,,,,,,,,,,,,,,,,,,54
249950,,,,,,,,,,,,,,,,,,,,,,,,15
410000,,,,,,,,,,,,,,,,,,,,,,,,46
385000,,,,,,,,,,,,,,,,,,,,,,,,25
349000,,,,,,,,,,,,,,,,,,,,,,,,24
540000,,,,,,,,,,,,,,,,,,,,,,,,47
657000,,,,,,,,,,,,,,,,,,,,,,,,23
250000,,,,,,,,,,,,,,,,,,,,,,,,14
350000,,,,,,,,,,,,,,,,,,,,,,,,49
352450,,,,,,,,,,,,,,,,,,,,,,,,24
375000,,,,,,,,,,,,,,,,,,,,,,,,50
275000,,,,,,,,,,,,,,,,,,,,,,,,16
322500,,,,,,,,,,,,,,,,,,,,,,,,25
385100,,,,,,,,,,,,,,,,,,,,,,,,32
395000,,,,,,,,,,,,,,,,,,,,,,,,47
750000,,,,,,,,,,,,,,,,,,,,,,,,37
1085000,,,,,,,,,,,,,,,,,,,,,,,,51
597000,,,,,,,,,,,,,,,,,,,,,,,,55
2510000,,,,,,,,,,,,,,,,,,,,,,,,33
703300,,,,,,,,,,,,,,,,,,,,,,,,41
1185000,,,,,,,,,,,,,,,,,,,,,,,,61
698000,,,,,,,,,,,,,,,,,,,,,,,,60
340000,,,,,,,,,,,,,,,,,,,,,,,,15
750000,,,,,,,,,,,,,,,,,,,,,,,,62
1505000,,,,,,,,,,,,,,,,,,,,,,,,51
615000,,,,,,,,,,,,,,,,,,,,,,,,57
320000,,,,,,,,,,,,,,,,,,,,,,,,18
290000,,,,,,,,,,,,,,,,,,,,,,,,8
374950,,,,,,,,,,,,,,,,,,,,,,,,7
1100000,,,,,,,,,,,,,,,,,,,,,,,,68
550000,,,,,,,,,,,,,,,,,,,,,,,,20
390000,,,,,,,,,,,,,,,,,,,,,,,,19
467000,,,,,,,,,,,,,,,,,,,,,,,,25
552250,,,,,,,,,,,,,,,,,,,,,,,,38
235000,,,,,,,,,,,,,,,,,,,,,,,,5
750000,,,,,,,,,,,,,,,,,,,,,,,,20
627000,,,,,,,,,,,,,,,,,,,,,,,,46
883000,,,,,,,,,,,,,,,,,,,,,,,,57
785000,,,,,,,,,,,,,,,,,,,,,,,,69
457000,,,,,,,,,,,,,,,,,,,,,,,,32
367500,,,,,,,,,,,,,,,,,,,,,,,,48
625000,,,,,,,,,,,,,,,,,,,,,,,,62
402500,,,,,,,,,,,,,,,,,,,,,,,,22
755000,,,,,,,,,,,,,,,,,,,,,,,,52
380000,,,,,,,,,,,,,,,,,,,,,,,,19
238000,,,,,,,,,,,,,,,,,,,,,,,,5
848000,,,,,,,,,,,,,,,,,,,,,,,,65
358000,,,,,,,,,,,,,,,,,,,,,,,,38
440000,,,,,,,,,,,,,,,,,,,,,,,,12
250000,,,,,,,,,,,,,,,,,,,,,,,,32
2650000,,,,,,,,,,,,,,,,,,,,,,,,60
495000,,,,,,,,,,,,,,,,,,,,,,,,13
660000,,,,,,,,,,,,,,,,,,,,,,,,61
755000,,,,,,,,,,,,,,,,,,,,,,,,56
600000,,,,,,,,,,,,,,,,,,,,,,,,45
461500,,,,,,,,,,,,,,,,,,,,,,,,23
275000,,,,,,,,,,,,,,,,,,,,,,,,1
195000,,,,,,,,,,,,,,,,,,,,,,,,4
315000,,,,,,,,,,,,,,,,,,,,,,,,35
1280000,,,,,,,,,,,,,,,,,,,,,,,,65
353000,,,,,,,,,,,,,,,,,,,,,,,,17
390000,,,,,,,,,,,,,,,,,,,,,,,,35
657500,,,,,,,,,,,,,,,,,,,,,,,,17
495000,,,,,,,,,,,,,,,,,,,,,,,,15
450000,,,,,,,,,,,,,,,,,,,,,,,,56
427000,,,,,,,,,,,,,,,,,,,,,,,,29
1040000,,,,,,,,,,,,,,,,,,,,,,,,60
700000,,,,,,,,,,,,,,,,,,,,,,,,59
894000,,,,,,,,,,,,,,,,,,,,,,,,56
770000,,,,,,,,,,,,,,,,,,,,,,,,57
412500,,,,,,,,,,,,,,,,,,,,,,,,53
899000,,,,,,,,,,,,,,,,,,,,,,,,60
555000,,,,,,,,,,,,,,,,,,,,,,,,45
400000,,,,,,,,,,,,,,,,,,,,,,,,40
330000,,,,,,,,,,,,,,,,,,,,,,,,32
700000,,,,,,,,,,,,,,,,,,,,,,,,43
500000,,,,,,,,,,,,,,,,,,,,,,,,22
385000,,,,,,,,,,,,,,,,,,,,,,,,62
840000,,,,,,,,,,,,,,,,,,,,,,,,62
230500,,,,,,,,,,,,,,,,,,,,,,,,33
563250,,,,,,,,,,,,,,,,,,,,,,,,50
523950,,,,,,,,,,,,,,,,,,,,,,,,43
227064,,,,,,,,,,,,,,,,,,,,,,,,23
616500,,,,,,,,,,,,,,,,,,,,,,,,47
670000,,,,,,,,,,,,,,,,,,,,,,,,52
210000,,,,,,,,,,,,,,,,,,,,,,,,11
335000,,,,,,,,,,,,,,,,,,,,,,,,12
151100,,,,,,,,,,,,,,,,,,,,,,,,20
374950,,,,,,,,,,,,,,,,,,,,,,,,21
840000,,,,,,,,,,,,,,,,,,,,,,,,27
640000,,,,,,,,,,,,,,,,,,,,,,,,19
335000,,,,,,,,,,,,,,,,,,,,,,,,21
210000,,,,,,,,,,,,,,,,,,,,,,,,46
452250,,,,,,,,,,,,,,,,,,,,,,,,31
162000,,,,,,,,,,,,,,,,,,,,,,,,26
968000,,,,,,,,,,,,,,,,,,,,,,,,68
252500,,,,,,,,,,,,,,,,,,,,,,,,32
265800,,,,,,,,,,,,,,,,,,,,,,,,28
300000,,,,,,,,,,,,,,,,,,,,,,,,14
398950,,,,,,,,,,,,,,,,,,,,,,,,14
865000,,,,,,,,,,,,,,,,,,,,,,,,58
378000,,,,,,,,,,,,,,,,,,,,,,,,21
1150000,,,,,,,,,,,,,,,,,,,,,,,,46
1272000,,,,,,,,,,,,,,,,,,,,,,,,61
890000,,,,,,,,,,,,,,,,,,,,,,,,59
275000,,,,,,,,,,,,,,,,,,,,,,,,21
542500,,,,,,,,,,,,,,,,,,,,,,,,46
411000,,,,,,,,,,,,,,,,,,,,,,,,58
337500,,,,,,,,,,,,,,,,,,,,,,,,19
365000,,,,,,,,,,,,,,,,,,,,,,,,51
416000,,,,,,,,,,,,,,,,,,,,,,,,52
230000,,,,,,,,,,,,,,,,,,,,,,,,5
290500,,,,,,,,,,,,,,,,,,,,,,,,12
367899,,,,,,,,,,,,,,,,,,,,,,,,21
700000,,,,,,,,,,,,,,,,,,,,,,,,13
534000,,,,,,,,,,,,,,,,,,,,,,,,52
317000,,,,,,,,,,,,,,,,,,,,,,,,27
845000,,,,,,,,,,,,,,,,,,,,,,,,66
579000,,,,,,,,,,,,,,,,,,,,,,,,35
525126,,,,,,,,,,,,,,,,,,,,,,,,52
1001000,,,,,,,,,,,,,,,,,,,,,,,,43
250000,,,,,,,,,,,,,,,,,,,,,,,,43
565000,,,,,,,,,,,,,,,,,,,,,,,,28
700000,,,,,,,,,,,,,,,,,,,,,,,,58
316000,,,,,,,,,,,,,,,,,,,,,,,,35
557500,,,,,,,,,,,,,,,,,,,,,,,,40
207500,,,,,,,,,,,,,,,,,,,,,,,,14
465000,,,,,,,,,,,,,,,,,,,,,,,,56
853800,,,,,,,,,,,,,,,,,,,,,,,,51
1385000,,,,,,,,,,,,,,,,,,,,,,,,57
469000,,,,,,,,,,,,,,,,,,,,,,,,39
220000,,,,,,,,,,,,,,,,,,,,,,,,10
332000,,,,,,,,,,,,,,,,,,,,,,,,33
720000,,,,,,,,,,,,,,,,,,,,,,,,34
795000,,,,,,,,,,,,,,,,,,,,,,,,59
240000,,,,,,,,,,,,,,,,,,,,,,,,2
280000,,,,,,,,,,,,,,,,,,,,,,,,22
330000,,,,,,,,,,,,,,,,,,,,,,,,37
375000,,,,,,,,,,,,,,,,,,,,,,,,22
1690000,,,,,,,,,,,,,,,,,,,,,,,,63
152500,,,,,,,,,,,,,,,,,,,,,,,,17
256000,,,,,,,,,,,,,,,,,,,,,,,,20
182500,,,,,,,,,,,,,,,,,,,,,,,,5
485500,,,,,,,,,,,,,,,,,,,,,,,,59
362000,,,,,,,,,,,,,,,,,,,,,,,,9
675000,,,,,,,,,,,,,,,,,,,,,,,,39
1388000,,,,,,,,,,,,,,,,,,,,,,,,69
462000,,,,,,,,,,,,,,,,,,,,,,,,45
219000,,,,,,,,,,,,,,,,,,,,,,,,14
725000,,,,,,,,,,,,,,,,,,,,,,,,45
315000,,,,,,,,,,,,,,,,,,,,,,,,23
695000,,,,,,,,,,,,,,,,,,,,,,,,41
560000,,,,,,,,,,,,,,,,,,,,,,,,30
560000,,,,,,,,,,,,,,,,,,,,,,,,39
649000,,,,,,,,,,,,,,,,,,,,,,,,14
620000,,,,,,,,,,,,,,,,,,,,,,,,52
246500,,,,,,,,,,,,,,,,,,,,,,,,4
548000,,,,,,,,,,,,,,,,,,,,,,,,40
496600,,,,,,,,,,,,,,,,,,,,,,,,62
315000,,,,,,,,,,,,,,,,,,,,,,,,22
330000,,,,,,,,,,,,,,,,,,,,,,,,13
1000000,,,,,,,,,,,,,,,,,,,,,,,,48
650000,,,,,,,,,,,,,,,,,,,,,,,,42
589000,,,,,,,,,,,,,,,,,,,,,,,,50
1030000,,,,,,,,,,,,,,,,,,,,,,,,69
802000,,,,,,,,,,,,,,,,,,,,,,,,20
173000,,,,,,,,,,,,,,,,,,,,,,,,2
130000,,,,,,,,,,,,,,,,,,,,,,,,48
380000,,,,,,,,,,,,,,,,,,,,,,,,43
293000,,,,,,,,,,,,,,,,,,,,,,,,17
706000,,,,,,,,,,,,,,,,,,,,,,,,6
262000,,,,,,,,,,,,,,,,,,,,,,,,12
281000,,,,,,,,,,,,,,,,,,,,,,,,38
710000,,,,,,,,,,,,,,,,,,,,,,,,39
170000,,,,,,,,,,,,,,,,,,,,,,,,17
687500,,,,,,,,,,,,,,,,,,,,,,,,50
502000,,,,,,,,,,,,,,,,,,,,,,,,37
734000,,,,,,,,,,,,,,,,,,,,,,,,22
481450,,,,,,,,,,,,,,,,,,,,,,,,41
250000,,,,,,,,,,,,,,,,,,,,,,,,21
300000,,,,,,,,,,,,,,,,,,,,,,,,37
248000,,,,,,,,,,,,,,,,,,,,,,,,11
186000,,,,,,,,,,,,,,,,,,,,,,,,1
440000,,,,,,,,,,,,,,,,,,,,,,,,19
172000,,,,,,,,,,,,,,,,,,,,,,,,16
405000,,,,,,,,,,,,,,,,,,,,,,,,37
599000,,,,,,,,,,,,,,,,,,,,,,,,18
457500,,,,,,,,,,,,,,,,,,,,,,,,23
275000,,,,,,,,,,,,,,,,,,,,,,,,7
500000,,,,,,,,,,,,,,,,,,,,,,,,52
472500,,,,,,,,,,,,,,,,,,,,,,,,60
494815,,,,,,,,,,,,,,,,,,,,,,,,49
342000,,,,,,,,,,,,,,,,,,,,,,,,24
1208000,,,,,,,,,,,,,,,,,,,,,,,,69
492000,,,,,,,,,,,,,,,,,,,,,,,,22
420000,,,,,,,,,,,,,,,,,,,,,,,,47
554000,,,,,,,,,,,,,,,,,,,,,,,,56
805000,,,,,,,,,,,,,,,,,,,,,,,,62
485000,,,,,,,,,,,,,,,,,,,,,,,,17
310000,,,,,,,,,,,,,,,,,,,,,,,,27
456500,,,,,,,,,,,,,,,,,,,,,,,,35
330000,,,,,,,,,,,,,,,,,,,,,,,,33
211000,,,,,,,,,,,,,,,,,,,,,,,,28
965000,,,,,,,,,,,,,,,,,,,,,,,,67
374950,,,,,,,,,,,,,,,,,,,,,,,,18
456000,,,,,,,,,,,,,,,,,,,,,,,,41
599000,,,,,,,,,,,,,,,,,,,,,,,,59
500000,,,,,,,,,,,,,,,,,,,,,,,,17
740000,,,,,,,,,,,,,,,,,,,,,,,,39
430000,,,,,,,,,,,,,,,,,,,,,,,,15
799950,,,,,,,,,,,,,,,,,,,,,,,,37
1225000,,,,,,,,,,,,,,,,,,,,,,,,64
249000,,,,,,,,,,,,,,,,,,,,,,,,25
930000,,,,,,,,,,,,,,,,,,,,,,,,51
339950,,,,,,,,,,,,,,,,,,,,,,,,4
612000,,,,,,,,,,,,,,,,,,,,,,,,15
428000,,,,,,,,,,,,,,,,,,,,,,,,23
315000,,,,,,,,,,,,,,,,,,,,,,,,7
550000,,,,,,,,,,,,,,,,,,,,,,,,42
453246,,,,,,,,,,,,,,,,,,,,,,,,49
325000,,,,,,,,,,,,,,,,,,,,,,,,27
810000,,,,,,,,,,,,,,,,,,,,,,,,59
745000,,,,,,,,,,,,,,,,,,,,,,,,61
329000,,,,,,,,,,,,,,,,,,,,,,,,15
258000,,,,,,,,,,,,,,,,,,,,,,,,9
418500,,,,,,,,,,,,,,,,,,,,,,,,41
320000,,,,,,,,,,,,,,,,,,,,,,,,32
550000,,,,,,,,,,,,,,,,,,,,,,,,39
600000,,,,,,,,,,,,,,,,,,,,,,,,25
260000,,,,,,,,,,,,,,,,,,,,,,,,35
511718,,,,,,,,,,,,,,,,,,,,,,,,41
335000,,,,,,,,,,,,,,,,,,,,,,,,62
207000,,,,,,,,,,,,,,,,,,,,,,,,8
525000,,,,,,,,,,,,,,,,,,,,,,,,18
194000,,,,,,,,,,,,,,,,,,,,,,,,15
340000,,,,,,,,,,,,,,,,,,,,,,,,9
604000,,,,,,,,,,,,,,,,,,,,,,,,43
375000,,,,,,,,,,,,,,,,,,,,,,,,30
240000,,,,,,,,,,,,,,,,,,,,,,,,20
474000,,,,,,,,,,,,,,,,,,,,,,,,65
719000,,,,,,,,,,,,,,,,,,,,,,,,58
525000,,,,,,,,,,,,,,,,,,,,,,,,42
800000,,,,,,,,,,,,,,,,,,,,,,,,46
499950,,,,,,,,,,,,,,,,,,,,,,,,42
265000,,,,,,,,,,,,,,,,,,,,,,,,18
407000,,,,,,,,,,,,,,,,,,,,,,,,53
379000,,,,,,,,,,,,,,,,,,,,,,,,37
799000,,,,,,,,,,,,,,,,,,,,,,,,68
825000,,,,,,,,,,,,,,,,,,,,,,,,56
384000,,,,,,,,,,,,,,,,,,,,,,,,5
520000,,,,,,,,,,,,,,,,,,,,,,,,54
286000,,,,,,,,,,,,,,,,,,,,,,,,2
700000,,,,,,,,,,,,,,,,,,,,,,,,51
639983,,,,,,,,,,,,,,,,,,,,,,,,35
360000,,,,,,,,,,,,,,,,,,,,,,,,17
1485000,,,,,,,,,,,,,,,,,,,,,,,,23
459000,,,,,,,,,,,,,,,,,,,,,,,,24
280000,,,,,,,,,,,,,,,,,,,,,,,,5
859900,,,,,,,,,,,,,,,,,,,,,,,,57
1320000,,,,,,,,,,,,,,,,,,,,,,,,53
482000,,,,,,,,,,,,,,,,,,,,,,,,40
525000,,,,,,,,,,,,,,,,,,,,,,,,52
365000,,,,,,,,,,,,,,,,,,,,,,,,24
215000,,,,,,,,,,,,,,,,,,,,,,,,13
680000,,,,,,,,,,,,,,,,,,,,,,,,53
628000,,,,,,,,,,,,,,,,,,,,,,,,22
200000,,,,,,,,,,,,,,,,,,,,,,,,2
400000,,,,,,,,,,,,,,,,,,,,,,,,51
410000,,,,,,,,,,,,,,,,,,,,,,,,27
300000,,,,,,,,,,,,,,,,,,,,,,,,37
209950,,,,,,,,,,,,,,,,,,,,,,,,7
305450,,,,,,,,,,,,,,,,,,,,,,,,25
280000,,,,,,,,,,,,,,,,,,,,,,,,29
340000,,,,,,,,,,,,,,,,,,,,,,,,28
247000,,,,,,,,,,,,,,,,,,,,,,,,8
345000,,,,,,,,,,,,,,,,,,,,,,,,30
784000,,,,,,,,,,,,,,,,,,,,,,,,58
575000,,,,,,,,,,,,,,,,,,,,,,,,48
535000,,,,,,,,,,,,,,,,,,,,,,,,39
585000,,,,,,,,,,,,,,,,,,,,,,,,49
505000,,,,,,,,,,,,,,,,,,,,,,,,37
89000,,,,,,,,,,,,,,,,,,,,,,,,7
378000,,,,,,,,,,,,,,,,,,,,,,,,39
285000,,,,,,,,,,,,,,,,,,,,,,,,60
850000,,,,,,,,,,,,,,,,,,,,,,,,29
202000,,,,,,,,,,,,,,,,,,,,,,,,14
422000,,,,,,,,,,,,,,,,,,,,,,,,41
889000,,,,,,,,,,,,,,,,,,,,,,,,56
925000,,,,,,,,,,,,,,,,,,,,,,,,47
592000,,,,,,,,,,,,,,,,,,,,,,,,52
470000,,,,,,,,,,,,,,,,,,,,,,,,31
299000,,,,,,,,,,,,,,,,,,,,,,,,23
809000,,,,,,,,,,,,,,,,,,,,,,,,38
735000,,,,,,,,,,,,,,,,,,,,,,,,49
785000,,,,,,,,,,,,,,,,,,,,,,,,56
370000,,,,,,,,,,,,,,,,,,,,,,,,37
515000,,,,,,,,,,,,,,,,,,,,,,,,28
999000,,,,,,,,,,,,,,,,,,,,,,,,60
491500,,,,,,,,,,,,,,,,,,,,,,,,37
207500,,,,,,,,,,,,,,,,,,,,,,,,7
992000,,,,,,,,,,,,,,,,,,,,,,,,68
139500,,,,,,,,,,,,,,,,,,,,,,,,14
895000,,,,,,,,,,,,,,,,,,,,,,,,60
360000,,,,,,,,,,,,,,,,,,,,,,,,8
611900,,,,,,,,,,,,,,,,,,,,,,,,60
536000,,,,,,,,,,,,,,,,,,,,,,,,54
455000,,,,,,,,,,,,,,,,,,,,,,,,34
543500,,,,,,,,,,,,,,,,,,,,,,,,38
550000,,,,,,,,,,,,,,,,,,,,,,,,56
796000,,,,,,,,,,,,,,,,,,,,,,,,47
845000,,,,,,,,,,,,,,,,,,,,,,,,59
495000,,,,,,,,,,,,,,,,,,,,,,,,45
665900,,,,,,,,,,,,,,,,,,,,,,,,20
533000,,,,,,,,,,,,,,,,,,,,,,,,43
400000,,,,,,,,,,,,,,,,,,,,,,,,48
147200,,,,,,,,,,,,,,,,,,,,,,,,6
276500,,,,,,,,,,,,,,,,,,,,,,,,21
278000,,,,,,,,,,,,,,,,,,,,,,,,4
379400,,,,,,,,,,,,,,,,,,,,,,,,54
435000,,,,,,,,,,,,,,,,,,,,,,,,39
290000,,,,,,,,,,,,,,,,,,,,,,,,24
280000,,,,,,,,,,,,,,,,,,,,,,,,5
320000,,,,,,,,,,,,,,,,,,,,,,,,18
595000,,,,,,,,,,,,,,,,,,,,,,,,51
549000,,,,,,,,,,,,,,,,,,,,,,,,50
395000,,,,,,,,,,,,,,,,,,,,,,,,23
550000,,,,,,,,,,,,,,,,,,,,,,,,53
540000,,,,,,,,,,,,,,,,,,,,,,,,37
659000,,,,,,,,,,,,,,,,,,,,,,,,59
777000,,,,,,,,,,,,,,,,,,,,,,,,46
685000,,,,,,,,,,,,,,,,,,,,,,,,54
442500,,,,,,,,,,,,,,,,,,,,,,,,22
1325000,,,,,,,,,,,,,,,,,,,,,,,,50
490000,,,,,,,,,,,,,,,,,,,,,,,,14
775000,,,,,,,,,,,,,,,,,,,,,,,,21
369950,,,,,,,,,,,,,,,,,,,,,,,,20
1500000,,,,,,,,,,,,,,,,,,,,,,,,18
300000,,,,,,,,,,,,,,,,,,,,,,,,10
284200,,,,,,,,,,,,,,,,,,,,,,,,5
532000,,,,,,,,,,,,,,,,,,,,,,,,46
236000,,,,,,,,,,,,,,,,,,,,,,,,8
400375,,,,,,,,,,,,,,,,,,,,,,,,27
850000,,,,,,,,,,,,,,,,,,,,,,,,68
732000,,,,,,,,,,,,,,,,,,,,,,,,62
825000,,,,,,,,,,,,,,,,,,,,,,,,54
259950,,,,,,,,,,,,,,,,,,,,,,,,24
234000,,,,,,,,,,,,,,,,,,,,,,,,7
240000,,,,,,,,,,,,,,,,,,,,,,,,15
2500000,,,,,,,,,,,,,,,,,,,,,,,,51
464000,,,,,,,,,,,,,,,,,,,,,,,,27
500000,,,,,,,,,,,,,,,,,,,,,,,,46
1130000,,,,,,,,,,,,,,,,,,,,,,,,63
567500,,,,,,,,,,,,,,,,,,,,,,,,33
682000,,,,,,,,,,,,,,,,,,,,,,,,59
950000,,,,,,,,,,,,,,,,,,,,,,,,55
860000,,,,,,,,,,,,,,,,,,,,,,,,32
495000,,,,,,,,,,,,,,,,,,,,,,,,49
155000,,,,,,,,,,,,,,,,,,,,,,,,30
445000,,,,,,,,,,,,,,,,,,,,,,,,37
709000,,,,,,,,,,,,,,,,,,,,,,,,54
645000,,,,,,,,,,,,,,,,,,,,,,,,43
242500,,,,,,,,,,,,,,,,,,,,,,,,24
315000,,,,,,,,,,,,,,,,,,,,,,,,24
285000,,,,,,,,,,,,,,,,,,,,,,,,8
525000,,,,,,,,,,,,,,,,,,,,,,,,37
812000,,,,,,,,,,,,,,,,,,,,,,,,58
525000,,,,,,,,,,,,,,,,,,,,,,,,31
950000,,,,,,,,,,,,,,,,,,,,,,,,61
225000,,,,,,,,,,,,,,,,,,,,,,,,14
190000,,,,,,,,,,,,,,,,,,,,,,,,27
380000,,,,,,,,,,,,,,,,,,,,,,,,20
234000,,,,,,,,,,,,,,,,,,,,,,,,21
394000,,,,,,,,,,,,,,,,,,,,,,,,21
250000,,,,,,,,,,,,,,,,,,,,,,,,10
259500,,,,,,,,,,,,,,,,,,,,,,,,6
900000,,,,,,,,,,,,,,,,,,,,,,,,55
849950,,,,,,,,,,,,,,,,,,,,,,,,61
299900,,,,,,,,,,,,,,,,,,,,,,,,21
298000,,,,,,,,,,,,,,,,,,,,,,,,8
462000,,,,,,,,,,,,,,,,,,,,,,,,23
179900,,,,,,,,,,,,,,,,,,,,,,,,14
525000,,,,,,,,,,,,,,,,,,,,,,,,40
269950,,,,,,,,,,,,,,,,,,,,,,,,26
1248000,,,,,,,,,,,,,,,,,,,,,,,,64
550000,,,,,,,,,,,,,,,,,,,,,,,,46
409950,,,,,,,,,,,,,,,,,,,,,,,,7
304000,,,,,,,,,,,,,,,,,,,,,,,,24
718000,,,,,,,,,,,,,,,,,,,,,,,,29
275000,,,,,,,,,,,,,,,,,,,,,,,,7
